Cycle,Command,Bank,Row
5629700,PRECHARGE,0,0
5629726,REFRESH,0,0
5630198,ACTIVATE,0,0
5630233,WRITE,0,0
5630252,READ,0,0
5630292,WRITE,0,0
5630315,WRITE,0,0
5630361,WRITE,0,0
5630371,READ,0,0
5630397,PRECHARGE,0,0
5630458,ACTIVATE,0,0
5630480,WRITE,0,0
5630518,WRITE,0,0
5630537,READ,0,0
5630544,READ,0,0
5630576,READ,0,0
5630593,WRITE,0,0
5630602,READ,0,0
5630639,PRECHARGE,0,0
5630708,ACTIVATE,0,0
5630748,READ,0,0
5630794,READ,0,0
5630875,PRECHARGE,0,0
5630937,ACTIVATE,0,0
5631004,PRECHARGE,0,0
5631041,ACTIVATE,0,0
5631090,READ,0,0
5631110,WRITE,0,0
5631124,WRITE,0,0
5631140,WRITE,0,0
5631177,PRECHARGE,0,0
5631204,ACTIVATE,0,0
5631252,READ,0,0
5631262,READ,0,0
5631286,WRITE,0,0
5631304,READ,0,0
5631321,READ,0,0
5631352,READ,0,0
5631380,WRITE,0,0
5631445,WRITE,0,0
5631458,READ,0,0
5631499,READ,0,0
5631520,PRECHARGE,0,0
5631581,ACTIVATE,0,0
5631635,WRITE,0,0
5631648,WRITE,0,0
5631674,READ,0,0
5631699,PRECHARGE,0,0
5631751,ACTIVATE,0,0
5631769,WRITE,0,0
5631798,READ,0,0
5631808,READ,0,0
5631817,READ,0,0
5631846,WRITE,0,0
5631865,PRECHARGE,0,0
5631889,REFRESH,0,0
5632313,REFRESH,0,0
5632748,ACTIVATE,0,0
5632768,READ,0,0
5632780,READ,0,0
5632806,PRECHARGE,0,0
5632833,ACTIVATE,0,0
5632868,READ,0,0
5632896,WRITE,0,0
5632923,PRECHARGE,0,0
5632952,ACTIVATE,0,0
5632993,WRITE,0,0
5633023,READ,0,0
5633030,READ,0,0
5633042,READ,0,0
5633066,READ,0,0
5633112,WRITE,0,0
5633142,WRITE,0,0
5633148,WRITE,0,0
5633172,READ,0,0
5633198,READ,0,0
5633221,READ,0,0
5633247,WRITE,0,0
5633263,READ,0,0
5633271,READ,0,0
5633289,READ,0,0
5633297,READ,0,0
5633323,READ,0,0
5633331,READ,0,0
5633359,READ,0,0
5633382,READ,0,0
5633402,READ,0,0
5633423,PRECHARGE,0,0
5633452,REFRESH,0,0
5633880,ACTIVATE,0,0
5633934,WRITE,0,0
5633954,PRECHARGE,0,0
5633981,ACTIVATE,0,0
5634035,WRITE,0,0
5634051,READ,0,0
5634067,READ,0,0
5634085,PRECHARGE,0,0
5634153,ACTIVATE,0,0
5634215,WRITE,0,0
5634233,READ,0,0
5634258,READ,0,0
5634309,PRECHARGE,0,0
5634331,REFRESH,0,0
5634799,REFRESH,0,0
5635219,REFRESH,0,0
5635652,REFRESH,0,0
5636079,REFRESH,0,0
5636505,REFRESH,0,0
5636985,ACTIVATE,0,0
5637031,READ,0,0
5637047,READ,0,0
5637080,READ,0,0
5637108,READ,0,0
5637128,PRECHARGE,0,0
5637150,ACTIVATE,0,0
5637181,WRITE,0,0
5637195,READ,0,0
5637221,WRITE,0,0
5637260,WRITE,0,0
5637300,PRECHARGE,0,0
5637319,REFRESH,0,0
5637750,REFRESH,0,0
5638187,REFRESH,0,0
5638618,REFRESH,0,0
5639042,ACTIVATE,0,0
5639074,READ,0,0
5639093,READ,0,0
5639110,READ,0,0
5639138,READ,0,0
5639157,WRITE,0,0
5639178,READ,0,0
5639200,PRECHARGE,0,0
5639276,REFRESH,0,0
5639725,ACTIVATE,0,0
5639743,WRITE,0,0
5639755,WRITE,0,0
5639788,PRECHARGE,0,0
5639809,ACTIVATE,0,0
5639850,READ,0,0
5639867,READ,0,0
5639894,WRITE,0,0
5639906,WRITE,0,0
5639916,WRITE,0,0
5639932,WRITE,0,0
5639940,WRITE,0,0
5639948,WRITE,0,0
5639990,WRITE,0,0
5640003,WRITE,0,0
5640032,WRITE,0,0
5640050,READ,0,0
5640072,READ,0,0
5640109,WRITE,0,0
5640142,PRECHARGE,0,0
5640191,ACTIVATE,0,0
5640234,READ,0,0
5640269,WRITE,0,0
5640294,PRECHARGE,0,0
5640316,ACTIVATE,0,0
5640341,READ,0,0
5640367,PRECHARGE,0,0
5640385,ACTIVATE,0,0
5640427,PRECHARGE,0,0
5640444,ACTIVATE,0,0
5640471,READ,0,0
5640521,READ,0,0
5640539,PRECHARGE,0,0
5640607,REFRESH,0,0
5641049,REFRESH,0,0
5641478,REFRESH,0,0
5641902,REFRESH,0,0
5642323,REFRESH,0,0
5642744,REFRESH,0,0
5643173,REFRESH,0,0
5643609,ACTIVATE,0,0
5643662,PRECHARGE,0,0
5643682,REFRESH,0,0
5644107,REFRESH,0,0
5644648,REFRESH,0,0
5645085,ACTIVATE,0,0
5645132,WRITE,0,0
5645171,PRECHARGE,0,0
5645256,REFRESH,0,0
5645677,ACTIVATE,0,0
5645699,READ,0,0
5645707,READ,0,0
5645724,PRECHARGE,0,0
5645745,REFRESH,0,0
5646226,REFRESH,0,0
5646696,ACTIVATE,0,0
5646725,WRITE,0,0
5646753,READ,0,0
5646767,READ,0,0
5646795,PRECHARGE,0,0
5646868,REFRESH,0,0
5647320,REFRESH,0,0
5647755,REFRESH,0,0
5648200,REFRESH,0,0
5648632,REFRESH,0,0
5649054,REFRESH,0,0
5649486,REFRESH,0,0
5649918,REFRESH,0,0
5650361,ACTIVATE,0,0
5650394,READ,0,0
5650428,PRECHARGE,0,0
5650457,ACTIVATE,0,0
5650485,WRITE,0,0
5650494,READ,0,0
5650503,READ,0,0
5650512,READ,0,0
5650540,WRITE,0,0
5650560,READ,0,0
5650576,READ,0,0
5650607,PRECHARGE,0,0
5650625,ACTIVATE,0,0
5650669,WRITE,0,0
5650694,PRECHARGE,0,0
5650712,REFRESH,0,0
5651133,ACTIVATE,0,0
5651161,READ,0,0
5651178,READ,0,0
5651195,WRITE,0,0
5651212,WRITE,0,0
5651225,READ,0,0
5651235,READ,0,0
5651270,PRECHARGE,0,0
5651297,REFRESH,0,0
5651755,REFRESH,0,0
5652208,REFRESH,0,0
5652649,REFRESH,0,0
5653082,REFRESH,0,0
5653521,REFRESH,0,0
5653981,ACTIVATE,0,0
5654026,PRECHARGE,0,0
5654068,REFRESH,0,0
5654502,REFRESH,0,0
5654922,ACTIVATE,0,0
5654944,WRITE,0,0
5654957,WRITE,0,0
5654978,PRECHARGE,0,0
5655048,ACTIVATE,0,0
5655071,WRITE,0,0
5655086,READ,0,0
5655128,PRECHARGE,0,0
5655202,REFRESH,0,0
5655631,ACTIVATE,0,0
5655667,READ,0,0
5655700,PRECHARGE,0,0
5655726,ACTIVATE,0,0
5655748,WRITE,0,0
5655770,WRITE,0,0
5655786,WRITE,0,0
5655804,WRITE,0,0
5655831,READ,0,0
5655837,READ,0,0
5655879,READ,0,0
5655900,READ,0,0
5655945,PRECHARGE,0,0
5655971,ACTIVATE,0,0
5656019,WRITE,0,0
5656040,READ,0,0
5656057,PRECHARGE,0,0
5656094,ACTIVATE,0,0
5656112,WRITE,0,0
5656140,PRECHARGE,0,0
5656180,REFRESH,0,0
5656624,REFRESH,0,0
5657054,REFRESH,0,0
5657484,REFRESH,0,0
5657951,REFRESH,0,0
5658375,ACTIVATE,0,0
5658429,READ,0,0
5658477,READ,0,0
5658491,READ,0,0
5658498,READ,0,0
5658545,WRITE,0,0
5658585,WRITE,0,0
5658596,WRITE,0,0
5658612,WRITE,0,0
5658651,PRECHARGE,0,0
5658708,REFRESH,0,0
5659133,REFRESH,0,0
5659561,REFRESH,0,0
5659986,REFRESH,0,0
5660437,ACTIVATE,0,0
5660465,READ,0,0
5660507,READ,0,0
5660533,READ,0,0
5660578,WRITE,0,0
5660612,PRECHARGE,0,0
5660629,ACTIVATE,0,0
5660647,WRITE,0,0
5660662,WRITE,0,0
5660684,PRECHARGE,0,0
5660701,REFRESH,0,0
5661127,ACTIVATE,0,0
5661160,WRITE,0,0
5661198,WRITE,0,0
5661215,READ,0,0
5661226,READ,0,0
5661245,PRECHARGE,0,0
5661263,REFRESH,0,0
5661702,ACTIVATE,0,0
5661736,WRITE,0,0
5661757,WRITE,0,0
5661776,READ,0,0
5661803,READ,0,0
5661825,PRECHARGE,0,0
5661874,ACTIVATE,0,0
5661896,WRITE,0,0
5661914,PRECHARGE,0,0
5661957,ACTIVATE,0,0
5661977,WRITE,0,0
5661986,READ,0,0
5661993,READ,0,0
5662004,READ,0,0
5662034,WRITE,0,0
5662051,WRITE,0,0
5662064,WRITE,0,0
5662074,WRITE,0,0
5662091,WRITE,0,0
5662104,WRITE,0,0
5662134,PRECHARGE,0,0
5662179,REFRESH,0,0
5662644,ACTIVATE,0,0
5662664,WRITE,0,0
5662689,READ,0,0
5662725,READ,0,0
5662757,READ,0,0
5662776,READ,0,0
5662788,READ,0,0
5662831,READ,0,0
5662843,READ,0,0
5662854,READ,0,0
5662899,WRITE,0,0
5662931,READ,0,0
5662959,PRECHARGE,0,0
5662982,ACTIVATE,0,0
5662999,WRITE,0,0
5663017,READ,0,0
5663032,READ,0,0
5663050,WRITE,0,0
5663059,READ,0,0
5663083,READ,0,0
5663126,PRECHARGE,0,0
5663188,REFRESH,0,0
5663618,REFRESH,0,0
5664061,REFRESH,0,0
5664491,ACTIVATE,0,0
5664525,READ,0,0
5664558,READ,0,0
5664573,READ,0,0
5664591,PRECHARGE,0,0
5664630,REFRESH,0,0
5665086,ACTIVATE,0,0
5665111,WRITE,0,0
5665144,READ,0,0
5665175,WRITE,0,0
5665211,READ,0,0
5665231,READ,0,0
5665250,WRITE,0,0
5665264,READ,0,0
5665334,READ,0,0
5665344,READ,0,0
5665366,READ,0,0
5665375,READ,0,0
5665389,READ,0,0
5665420,READ,0,0
5665429,READ,0,0
5665450,PRECHARGE,0,0
5665542,REFRESH,0,0
5665974,REFRESH,0,0
5666434,ACTIVATE,0,0
5666478,WRITE,0,0
5666550,READ,0,0
5666567,READ,0,0
5666573,READ,0,0
5666607,READ,0,0
5666621,READ,0,0
5666638,WRITE,0,0
5666650,WRITE,0,0
5666659,WRITE,0,0
5666681,PRECHARGE,0,0
5666711,ACTIVATE,0,0
5666751,WRITE,0,0
5666767,READ,0,0
5666785,READ,0,0
5666806,READ,0,0
5666837,PRECHARGE,0,0
5666865,REFRESH,0,0
5667288,REFRESH,0,0
5667728,ACTIVATE,0,0
5667773,WRITE,0,0
5667791,READ,0,0
5667817,READ,0,0
5667824,READ,0,0
5667847,PRECHARGE,0,0
5667870,REFRESH,0,0
5668296,REFRESH,0,0
5668733,REFRESH,0,0
5669183,ACTIVATE,0,0
5669210,WRITE,0,0
5669239,WRITE,0,0
5669260,PRECHARGE,0,0
5669284,ACTIVATE,0,0
5669302,READ,0,0
5669330,PRECHARGE,0,0
5669348,ACTIVATE,0,0
5669366,WRITE,0,0
5669394,PRECHARGE,0,0
5669438,REFRESH,0,0
5669863,REFRESH,0,0
5670316,REFRESH,0,0
5670738,ACTIVATE,0,0
5670768,READ,0,0
5670791,WRITE,0,0
5670810,WRITE,0,0
5670824,READ,0,0
5670842,WRITE,0,0
5670872,WRITE,0,0
5670884,READ,0,0
5670914,READ,0,0
5670955,PRECHARGE,0,0
5670974,ACTIVATE,0,0
5671001,READ,0,0
5671023,READ,0,0
5671054,PRECHARGE,0,0
5671154,ACTIVATE,0,0
5671172,READ,0,0
5671189,WRITE,0,0
5671203,READ,0,0
5671238,READ,0,0
5671256,PRECHARGE,0,0
5671284,ACTIVATE,0,0
5671304,WRITE,0,0
5671319,WRITE,0,0
5671333,WRITE,0,0
5671353,READ,0,0
5671379,WRITE,0,0
5671395,WRITE,0,0
5671430,WRITE,0,0
5671450,WRITE,0,0
5671462,WRITE,0,0
5671494,PRECHARGE,0,0
5671518,ACTIVATE,0,0
5671547,READ,0,0
5671569,PRECHARGE,0,0
5671586,ACTIVATE,0,0
5671617,WRITE,0,0
5671631,WRITE,0,0
5671648,WRITE,0,0
5671675,READ,0,0
5671699,READ,0,0
5671710,READ,0,0
5671729,WRITE,0,0
5671754,WRITE,0,0
5671773,WRITE,0,0
5671793,READ,0,0
5671815,READ,0,0
5671842,PRECHARGE,0,0
5671900,REFRESH,0,0
5672330,ACTIVATE,0,0
5672402,PRECHARGE,0,0
5672419,REFRESH,0,0
5672866,REFRESH,0,0
5673310,REFRESH,0,0
5673737,REFRESH,0,0
5674170,ACTIVATE,0,0
5674202,WRITE,0,0
5674225,READ,0,0
5674238,READ,0,0
5674258,WRITE,0,0
5674269,WRITE,0,0
5674299,READ,0,0
5674311,READ,0,0
5674337,READ,0,0
5674367,READ,0,0
5674390,WRITE,0,0
5674408,PRECHARGE,0,0
5674438,ACTIVATE,0,0
5674462,READ,0,0
5674497,PRECHARGE,0,0
5674539,REFRESH,0,0
5674959,ACTIVATE,0,0
5674979,READ,0,0
5675001,WRITE,0,0
5675019,READ,0,0
5675045,READ,0,0
5675072,PRECHARGE,0,0
5675137,REFRESH,0,0
5675559,REFRESH,0,0
5676040,REFRESH,0,0
5676484,ACTIVATE,0,0
5676506,WRITE,0,0
5676539,READ,0,0
5676586,WRITE,0,0
5676599,READ,0,0
5676679,WRITE,0,0
5676695,WRITE,0,0
5676717,READ,0,0
5676735,PRECHARGE,0,0
5676759,REFRESH,0,0
5677181,REFRESH,0,0
5677606,REFRESH,0,0
5678033,ACTIVATE,0,0
5678053,READ,0,0
5678085,READ,0,0
5678113,WRITE,0,0
5678122,READ,0,0
5678136,READ,0,0
5678169,PRECHARGE,0,0
5678187,ACTIVATE,0,0
5678204,WRITE,0,0
5678220,READ,0,0
5678284,PRECHARGE,0,0
5678385,ACTIVATE,0,0
5678418,WRITE,0,0
5678437,READ,0,0
5678463,READ,0,0
5678504,WRITE,0,0
5678526,PRECHARGE,0,0
5678559,REFRESH,0,0
5678990,REFRESH,0,0
5679433,REFRESH,0,0
5679873,REFRESH,0,0
5680293,REFRESH,0,0
5680722,REFRESH,0,0
5681142,ACTIVATE,0,0
5681159,READ,0,0
5681170,READ,0,0
5681191,PRECHARGE,0,0
5681220,ACTIVATE,0,0
5681241,READ,0,0
5681265,READ,0,0
5681284,PRECHARGE,0,0
5681303,REFRESH,0,0
5681728,REFRESH,0,0
5682153,REFRESH,0,0
5682579,REFRESH,0,0
5683003,ACTIVATE,0,0
5683026,WRITE,0,0
5683037,WRITE,0,0
5683046,READ,0,0
5683063,PRECHARGE,0,0
5683093,ACTIVATE,0,0
5683110,WRITE,0,0
5683149,READ,0,0
5683173,READ,0,0
5683191,PRECHARGE,0,0
5683262,ACTIVATE,0,0
5683290,READ,0,0
5683334,WRITE,0,0
5683360,READ,0,0
5683419,PRECHARGE,0,0
5683438,ACTIVATE,0,0
5683479,READ,0,0
5683528,WRITE,0,0
5683561,PRECHARGE,0,0
5683657,REFRESH,0,0
5684127,REFRESH,0,0
5684552,REFRESH,0,0
5684972,ACTIVATE,0,0
5684993,READ,0,0
5685019,WRITE,0,0
5685031,READ,0,0
5685045,READ,0,0
5685055,READ,0,0
5685087,READ,0,0
5685100,READ,0,0
5685172,READ,0,0
5685198,PRECHARGE,0,0
5685223,ACTIVATE,0,0
5685244,WRITE,0,0
5685260,WRITE,0,0
5685294,PRECHARGE,0,0
5685338,REFRESH,0,0
5685758,ACTIVATE,0,0
5685784,WRITE,0,0
5685795,READ,0,0
5685817,READ,0,0
5685886,WRITE,0,0
5685918,READ,0,0
5685939,WRITE,0,0
5685960,PRECHARGE,0,0
5685981,ACTIVATE,0,0
5686020,PRECHARGE,0,0
5686057,REFRESH,0,0
5686515,REFRESH,0,0
5686944,ACTIVATE,0,0
5686961,READ,0,0
5686979,READ,0,0
5686990,READ,0,0
5687009,READ,0,0
5687026,PRECHARGE,0,0
5687048,REFRESH,0,0
5687468,REFRESH,0,0
5687893,REFRESH,0,0
5688361,REFRESH,0,0
5688799,REFRESH,0,0
5689261,REFRESH,0,0
5689735,ACTIVATE,0,0
5689760,WRITE,0,0
5689813,WRITE,0,0
5689827,WRITE,0,0
5689859,PRECHARGE,0,0
5689911,REFRESH,0,0
5690360,ACTIVATE,0,0
5690385,WRITE,0,0
5690430,WRITE,0,0
5690462,PRECHARGE,0,0
5690482,ACTIVATE,0,0
5690508,READ,0,0
5690524,READ,0,0
5690543,WRITE,0,0
5690574,WRITE,0,0
5690596,PRECHARGE,0,0
5690687,ACTIVATE,0,0
5690708,READ,0,0
5690728,READ,0,0
5690751,READ,0,0
5690769,PRECHARGE,0,0
5690790,ACTIVATE,0,0
5690848,PRECHARGE,0,0
5690893,REFRESH,0,0
5691330,ACTIVATE,0,0
5691375,PRECHARGE,0,0
5691396,REFRESH,0,0
5691824,REFRESH,0,0
5692253,ACTIVATE,0,0
5692289,WRITE,0,0
5692304,READ,0,0
5692343,READ,0,0
5692369,PRECHARGE,0,0
5692425,REFRESH,0,0
5692849,REFRESH,0,0
5693328,REFRESH,0,0
5693756,ACTIVATE,0,0
5693805,WRITE,0,0
5693831,PRECHARGE,0,0
5693856,REFRESH,0,0
5694317,REFRESH,0,0
5694782,ACTIVATE,0,0
5694813,WRITE,0,0
5694866,PRECHARGE,0,0
5694927,REFRESH,0,0
5695373,ACTIVATE,0,0
5695398,READ,0,0
5695432,WRITE,0,0
5695454,WRITE,0,0
5695464,WRITE,0,0
5695475,WRITE,0,0
5695497,WRITE,0,0
5695524,PRECHARGE,0,0
5695546,REFRESH,0,0
5695967,REFRESH,0,0
5696397,REFRESH,0,0
5696818,ACTIVATE,0,0
5696874,READ,0,0
5696893,READ,0,0
5696900,READ,0,0
5696918,READ,0,0
5696925,READ,0,0
5696958,PRECHARGE,0,0
5697001,REFRESH,0,0
5697425,ACTIVATE,0,0
5697466,READ,0,0
5697502,READ,0,0
5697512,READ,0,0
5697535,WRITE,0,0
5697554,PRECHARGE,0,0
5697574,REFRESH,0,0
5698053,REFRESH,0,0
5698504,ACTIVATE,0,0
5698536,READ,0,0
5698555,PRECHARGE,0,0
5698576,ACTIVATE,0,0
5698606,READ,0,0
5698637,READ,0,0
5698662,PRECHARGE,0,0
5698700,ACTIVATE,0,0
5698756,PRECHARGE,0,0
5698800,ACTIVATE,0,0
5698817,WRITE,0,0
5698835,READ,0,0
5698862,PRECHARGE,0,0
5698899,REFRESH,0,0
5699336,ACTIVATE,0,0
5699367,WRITE,0,0
5699392,WRITE,0,0
5699414,WRITE,0,0
5699487,READ,0,0
5699519,PRECHARGE,0,0
5699546,ACTIVATE,0,0
5699574,READ,0,0
5699585,READ,0,0
5699610,WRITE,0,0
5699641,WRITE,0,0
5699654,WRITE,0,0
5699662,WRITE,0,0
5699676,READ,0,0
5699700,READ,0,0
5699730,READ,0,0
5699752,PRECHARGE,0,0
5699794,ACTIVATE,0,0
5699824,WRITE,0,0
5699842,WRITE,0,0
5699855,READ,0,0
5699909,PRECHARGE,0,0
5699940,REFRESH,0,0
5700366,ACTIVATE,0,0
5700430,PRECHARGE,0,0
5700457,ACTIVATE,0,0
5700503,WRITE,0,0
5700527,READ,0,0
5700547,READ,0,0
5700587,READ,0,0
5700610,WRITE,0,0
5700624,READ,0,0
5700630,READ,0,0
5700656,PRECHARGE,0,0
5700685,ACTIVATE,0,0
5700703,WRITE,0,0
5700718,WRITE,0,0
5700736,READ,0,0
5700760,PRECHARGE,0,0
5700780,REFRESH,0,0
5701204,REFRESH,0,0
5701766,ACTIVATE,0,0
5701869,READ,0,0
5701889,PRECHARGE,0,0
5701908,ACTIVATE,0,0
5701936,WRITE,0,0
5701986,READ,0,0
5701999,READ,0,0
5702035,READ,0,0
5702053,READ,0,0
5702105,READ,0,0
5702129,WRITE,0,0
5702147,WRITE,0,0
5702162,READ,0,0
5702185,PRECHARGE,0,0
5702203,REFRESH,0,0
5702638,ACTIVATE,0,0
5702674,WRITE,0,0
5702691,WRITE,0,0
5702712,PRECHARGE,0,0
5702739,REFRESH,0,0
5703194,REFRESH,0,0
5703628,ACTIVATE,0,0
5703703,WRITE,0,0
5703719,READ,0,0
5703744,PRECHARGE,0,0
5703805,ACTIVATE,0,0
5703827,WRITE,0,0
5703876,WRITE,0,0
5703898,PRECHARGE,0,0
5703918,ACTIVATE,0,0
5703950,WRITE,0,0
5703971,PRECHARGE,0,0
5703991,ACTIVATE,0,0
5704025,READ,0,0
5704039,READ,0,0
5704072,PRECHARGE,0,0
5704098,REFRESH,0,0
5704525,REFRESH,0,0
5704956,ACTIVATE,0,0
5704978,WRITE,0,0
5705010,WRITE,0,0
5705046,READ,0,0
5705058,READ,0,0
5705074,READ,0,0
5705123,READ,0,0
5705135,READ,0,0
5705152,PRECHARGE,0,0
5705174,ACTIVATE,0,0
5705202,READ,0,0
5705233,PRECHARGE,0,0
5705266,ACTIVATE,0,0
5705283,READ,0,0
5705316,READ,0,0
5705333,PRECHARGE,0,0
5705356,ACTIVATE,0,0
5705393,WRITE,0,0
5705407,READ,0,0
5705426,PRECHARGE,0,0
5705461,ACTIVATE,0,0
5705498,READ,0,0
5705519,READ,0,0
5705540,PRECHARGE,0,0
5705559,REFRESH,0,0
5705982,REFRESH,0,0
5706418,REFRESH,0,0
5706847,REFRESH,0,0
5707278,ACTIVATE,0,0
5707298,READ,0,0
5707322,WRITE,0,0
5707340,READ,0,0
5707356,READ,0,0
5707371,READ,0,0
5707403,PRECHARGE,0,0
5707422,ACTIVATE,0,0
5707471,READ,0,0
5707489,WRITE,0,0
5707502,WRITE,0,0
5707515,WRITE,0,0
5707550,WRITE,0,0
5707569,PRECHARGE,0,0
5707586,ACTIVATE,0,0
5707619,WRITE,0,0
5707632,READ,0,0
5707664,WRITE,0,0
5707676,WRITE,0,0
5707691,READ,0,0
5707753,READ,0,0
5707770,READ,0,0
5707789,WRITE,0,0
5707799,READ,0,0
5707813,READ,0,0
5707821,READ,0,0
5707845,READ,0,0
5707880,WRITE,0,0
5707898,PRECHARGE,0,0
5707927,ACTIVATE,0,0
5707964,READ,0,0
5707990,PRECHARGE,0,0
5708057,ACTIVATE,0,0
5708086,READ,0,0
5708126,READ,0,0
5708160,READ,0,0
5708177,PRECHARGE,0,0
5708247,ACTIVATE,0,0
5708268,WRITE,0,0
5708309,READ,0,0
5708326,WRITE,0,0
5708342,WRITE,0,0
5708376,PRECHARGE,0,0
5708408,REFRESH,0,0
5708860,ACTIVATE,0,0
5708897,READ,0,0
5708916,WRITE,0,0
5708925,WRITE,0,0
5708936,READ,0,0
5708949,READ,0,0
5708968,PRECHARGE,0,0
5708993,REFRESH,0,0
5709417,ACTIVATE,0,0
5709443,WRITE,0,0
5709474,WRITE,0,0
5709488,READ,0,0
5709516,READ,0,0
5709556,READ,0,0
5709574,WRITE,0,0
5709589,WRITE,0,0
5709611,WRITE,0,0
5709671,READ,0,0
5709708,PRECHARGE,0,0
5709740,ACTIVATE,0,0
5709759,READ,0,0
5709791,PRECHARGE,0,0
5709816,ACTIVATE,0,0
5709836,READ,0,0
5709861,WRITE,0,0
5709893,WRITE,0,0
5709925,READ,0,0
5709944,PRECHARGE,0,0
5709992,REFRESH,0,0
5710419,ACTIVATE,0,0
5710451,WRITE,0,0
5710466,WRITE,0,0
5710490,PRECHARGE,0,0
5710514,REFRESH,0,0
5710975,ACTIVATE,0,0
5710993,READ,0,0
5711008,READ,0,0
5711026,WRITE,0,0
5711037,WRITE,0,0
5711059,PRECHARGE,0,0
5711076,ACTIVATE,0,0
5711115,WRITE,0,0
5711126,READ,0,0
5711153,READ,0,0
5711180,WRITE,0,0
5711210,WRITE,0,0
5711239,READ,0,0
5711269,WRITE,0,0
5711305,READ,0,0
5711333,PRECHARGE,0,0
5711355,ACTIVATE,0,0
5711383,WRITE,0,0
5711402,READ,0,0
5711425,READ,0,0
5711441,READ,0,0
5711458,WRITE,0,0
5711476,READ,0,0
5711511,PRECHARGE,0,0
5711620,ACTIVATE,0,0
5711644,READ,0,0
5711676,PRECHARGE,0,0
5711703,ACTIVATE,0,0
5711738,READ,0,0
5711765,PRECHARGE,0,0
5711788,REFRESH,0,0
5712211,REFRESH,0,0
5712633,ACTIVATE,0,0
5712659,WRITE,0,0
5712666,WRITE,0,0
5712673,WRITE,0,0
5712748,WRITE,0,0
5712759,WRITE,0,0
5712781,PRECHARGE,0,0
5712798,REFRESH,0,0
5713219,ACTIVATE,0,0
5713236,WRITE,0,0
5713247,WRITE,0,0
5713258,WRITE,0,0
5713274,READ,0,0
5713288,READ,0,0
5713316,WRITE,0,0
5713335,PRECHARGE,0,0
5713372,REFRESH,0,0
5713820,REFRESH,0,0
5714242,ACTIVATE,0,0
5714264,WRITE,0,0
5714297,READ,0,0
5714314,READ,0,0
5714349,PRECHARGE,0,0
5714414,ACTIVATE,0,0
5714502,WRITE,0,0
5714517,READ,0,0
5714569,WRITE,0,0
5714587,WRITE,0,0
5714596,WRITE,0,0
5714617,READ,0,0
5714642,WRITE,0,0
5714654,WRITE,0,0
5714677,PRECHARGE,0,0
5714740,REFRESH,0,0
5715163,REFRESH,0,0
5715627,REFRESH,0,0
5716052,REFRESH,0,0
5716488,ACTIVATE,0,0
5716519,WRITE,0,0
5716553,READ,0,0
5716604,WRITE,0,0
5716616,WRITE,0,0
5716649,WRITE,0,0
5716695,PRECHARGE,0,0
5716714,ACTIVATE,0,0
5716759,WRITE,0,0
5716765,WRITE,0,0
5716785,READ,0,0
5716804,READ,0,0
5716834,READ,0,0
5716856,PRECHARGE,0,0
5716885,REFRESH,0,0
5717313,REFRESH,0,0
5717752,REFRESH,0,0
5718184,REFRESH,0,0
5718616,REFRESH,0,0
5719064,REFRESH,0,0
5719485,ACTIVATE,0,0
5719519,READ,0,0
5719548,PRECHARGE,0,0
5719665,REFRESH,0,0
5720093,ACTIVATE,0,0
5720119,WRITE,0,0
5720144,WRITE,0,0
5720151,WRITE,0,0
5720159,WRITE,0,0
5720170,WRITE,0,0
5720191,READ,0,0
5720209,PRECHARGE,0,0
5720240,REFRESH,0,0
5720672,REFRESH,0,0
5721095,ACTIVATE,0,0
5721152,READ,0,0
5721189,READ,0,0
5721208,PRECHARGE,0,0
5721254,ACTIVATE,0,0
5721313,WRITE,0,0
5721328,WRITE,0,0
5721337,WRITE,0,0
5721386,WRITE,0,0
5721404,PRECHARGE,0,0
5721432,REFRESH,0,0
5721862,REFRESH,0,0
5722284,REFRESH,0,0
5722712,ACTIVATE,0,0
5722752,PRECHARGE,0,0
5722820,REFRESH,0,0
5723249,ACTIVATE,0,0
5723283,WRITE,0,0
5723301,READ,0,0
5723321,WRITE,0,0
5723352,PRECHARGE,0,0
5723396,ACTIVATE,0,0
5723445,PRECHARGE,0,0
5723470,REFRESH,0,0
5723952,ACTIVATE,0,0
5723975,WRITE,0,0
5724012,READ,0,0
5724030,WRITE,0,0
5724043,WRITE,0,0
5724100,PRECHARGE,0,0
5724179,REFRESH,0,0
5724610,ACTIVATE,0,0
5724658,WRITE,0,0
5724683,READ,0,0
5724714,WRITE,0,0
5724742,WRITE,0,0
5724755,READ,0,0
5724774,WRITE,0,0
5724791,WRITE,0,0
5724824,WRITE,0,0
5724845,READ,0,0
5724864,READ,0,0
5724883,WRITE,0,0
5724903,READ,0,0
5724921,READ,0,0
5724929,READ,0,0
5724947,WRITE,0,0
5724987,WRITE,0,0
5725011,PRECHARGE,0,0
5725029,REFRESH,0,0
5725483,REFRESH,0,0
5725964,ACTIVATE,0,0
5726014,PRECHARGE,0,0
5726056,ACTIVATE,0,0
5726087,READ,0,0
5726094,READ,0,0
5726111,READ,0,0
5726146,PRECHARGE,0,0
5726198,ACTIVATE,0,0
5726219,WRITE,0,0
5726240,READ,0,0
5726291,WRITE,0,0
5726306,READ,0,0
5726324,READ,0,0
5726350,PRECHARGE,0,0
5726407,ACTIVATE,0,0
5726431,WRITE,0,0
5726470,PRECHARGE,0,0
5726488,REFRESH,0,0
